,no,target,t,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
1474,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,
1475,369.0,7.0,3.0,0.35877941142077563,0.06985774214898839,0.052761950101908754,0.10799865623815592,0.0,0.0,0.03400059249227645,0.02105626218912137,0.44099680736501484,0.20305908300341433,0.0,0.0,0.0,0.4,0.5714285714285714,0.65,0.18333333333333313,0.29811891635163895,0.0
1476,370.0,6.0,0.0,0.21090656286972564,0.06853831392400928,0.10041725684345854,0.01911949143782517,0.0,0.04156800252145478,0.0,0.024001164459923698,0.26479126763423494,0.06590541874573004,0.0,0.005057963462124377,0.0,0.06666666666666667,0.4857142857142857,0.625,0.25,0.22392702795910713,0.0
1477,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,
1478,370.0,6.0,2.0,0.35877941142077563,0.06985774214898839,0.052761950101908754,0.10799865623815592,0.0,0.0,0.03400059249227645,0.02105626218912137,0.44099680736501484,0.20305908300341433,0.0,0.0,0.0,0.4,0.5714285714285714,0.65,0.18333333333333313,0.29811891635163895,0.0
1479,370.0,6.0,3.0,0.26705518333620415,0.17263667964150348,0.027946122936973464,0.12849963821796506,0.29400818056403394,0.0,0.12629934710429022,0.02180409016548199,0.525145433106826,0.5223723449143398,0.0,0.0,0.0,0.06666666666666667,0.3657142857142857,0.55,0.44999999999999973,0.3677708177508562,0.0
1480,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,
1481,371.0,7.0,1.0,0.35877941142077563,0.06985774214898839,0.052761950101908754,0.10799865623815592,0.0,0.0,0.03400059249227645,0.02105626218912137,0.44099680736501484,0.20305908300341433,0.0,0.0,0.0,0.4,0.5714285714285714,0.65,0.18333333333333313,0.29811891635163895,0.0
1482,371.0,7.0,2.0,0.26705518333620415,0.17263667964150348,0.027946122936973464,0.12849963821796506,0.29400818056403394,0.0,0.12629934710429022,0.02180409016548199,0.525145433106826,0.5223723449143398,0.0,0.0,0.0,0.06666666666666667,0.3657142857142857,0.55,0.44999999999999973,0.3677708177508562,0.0
1483,371.0,7.0,3.0,0.42203078745465206,0.11513045081548702,0.04945670245371213,0.016777900285980082,0.21048413771960728,0.0,0.0,0.024390372532246785,0.25786762513781436,0.6192058353896367,0.0,0.060640619875232456,0.4579522135027275,0.2,0.6399999999999999,0.35,0.11666666666666647,0.2515972157481586,0.1
1484,372.0,6.0,0.0,0.35877941142077563,0.06985774214898839,0.052761950101908754,0.10799865623815592,0.0,0.0,0.03400059249227645,0.02105626218912137,0.44099680736501484,0.20305908300341433,0.0,0.0,0.0,0.4,0.5714285714285714,0.65,0.18333333333333313,0.29811891635163895,0.0
1485,372.0,6.0,1.0,0.26705518333620415,0.17263667964150348,0.027946122936973464,0.12849963821796506,0.29400818056403394,0.0,0.12629934710429022,0.02180409016548199,0.525145433106826,0.5223723449143398,0.0,0.0,0.0,0.06666666666666667,0.3657142857142857,0.55,0.44999999999999973,0.3677708177508562,0.0
1486,372.0,6.0,2.0,0.42203078745465206,0.11513045081548702,0.04945670245371213,0.016777900285980082,0.21048413771960728,0.0,0.0,0.024390372532246785,0.25786762513781436,0.6192058353896367,0.0,0.060640619875232456,0.4579522135027275,0.2,0.6399999999999999,0.35,0.11666666666666647,0.2515972157481586,0.1
1487,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1488,373.0,7.0,0.0,0.26705518333620415,0.17263667964150348,0.027946122936973464,0.12849963821796506,0.29400818056403394,0.0,0.12629934710429022,0.02180409016548199,0.525145433106826,0.5223723449143398,0.0,0.0,0.0,0.06666666666666667,0.3657142857142857,0.55,0.44999999999999973,0.3677708177508562,0.0
1489,373.0,7.0,1.0,0.42203078745465206,0.11513045081548702,0.04945670245371213,0.016777900285980082,0.21048413771960728,0.0,0.0,0.024390372532246785,0.25786762513781436,0.6192058353896367,0.0,0.060640619875232456,0.4579522135027275,0.2,0.6399999999999999,0.35,0.11666666666666647,0.2515972157481586,0.1
1490,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1491,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,
1492,374.0,6.0,0.0,0.42203078745465206,0.11513045081548702,0.04945670245371213,0.016777900285980082,0.21048413771960728,0.0,0.0,0.024390372532246785,0.25786762513781436,0.6192058353896367,0.0,0.060640619875232456,0.4579522135027275,0.2,0.6399999999999999,0.35,0.11666666666666647,0.2515972157481586,0.1
1493,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1494,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,
1495,374.0,6.0,3.0,0.26760321224875383,0.10782253872326097,0.07152266481751582,0.06513127519553456,0.169928225097282,0.0,0.0,0.023436338111064582,0.2427440466039367,0.10164670528321573,0.0,0.0,0.0,0.13333333333333333,0.3657142857142857,0.75,0.44999999999999973,0.21103840779951336,0.8
1496,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1497,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,
1498,375.0,6.0,2.0,0.26760321224875383,0.10782253872326097,0.07152266481751582,0.06513127519553456,0.169928225097282,0.0,0.0,0.023436338111064582,0.2427440466039367,0.10164670528321573,0.0,0.0,0.0,0.13333333333333333,0.3657142857142857,0.75,0.44999999999999973,0.21103840779951336,0.8
1499,375.0,6.0,3.0,0.24817466115342043,0.11650871021121652,0.0833875127059887,0.062009268511180785,0.0,0.0,0.1319103259092256,0.025685623244476465,0.5207336793769805,0.0,0.0,0.0,0.0,0.26666666666666666,0.4342857142857143,0.75,0.25,0.32273863382142653,0.0
1500,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,
1501,376.0,6.0,1.0,0.26760321224875383,0.10782253872326097,0.07152266481751582,0.06513127519553456,0.169928225097282,0.0,0.0,0.023436338111064582,0.2427440466039367,0.10164670528321573,0.0,0.0,0.0,0.13333333333333333,0.3657142857142857,0.75,0.44999999999999973,0.21103840779951336,0.8
1502,376.0,6.0,2.0,0.24817466115342043,0.11650871021121652,0.0833875127059887,0.062009268511180785,0.0,0.0,0.1319103259092256,0.025685623244476465,0.5207336793769805,0.0,0.0,0.0,0.0,0.26666666666666666,0.4342857142857143,0.75,0.25,0.32273863382142653,0.0
1503,376.0,6.0,3.0,0.38227932365762674,0.09269895797701046,0.151697960607909,0.17992333666402516,0.0,0.0,0.027870221107344988,0.019272128166534647,0.288467125407564,0.37707817278332856,0.0,0.006842735296027384,0.0,0.13333333333333333,0.4857142857142857,0.5833333333333333,0.33333333333333304,0.3256907257847807,0.0
1504,377.0,6.0,0.0,0.26760321224875383,0.10782253872326097,0.07152266481751582,0.06513127519553456,0.169928225097282,0.0,0.0,0.023436338111064582,0.2427440466039367,0.10164670528321573,0.0,0.0,0.0,0.13333333333333333,0.3657142857142857,0.75,0.44999999999999973,0.21103840779951336,0.8
1505,377.0,6.0,1.0,0.24817466115342043,0.11650871021121652,0.0833875127059887,0.062009268511180785,0.0,0.0,0.1319103259092256,0.025685623244476465,0.5207336793769805,0.0,0.0,0.0,0.0,0.26666666666666666,0.4342857142857143,0.75,0.25,0.32273863382142653,0.0
1506,377.0,6.0,2.0,0.38227932365762674,0.09269895797701046,0.151697960607909,0.17992333666402516,0.0,0.0,0.027870221107344988,0.019272128166534647,0.288467125407564,0.37707817278332856,0.0,0.006842735296027384,0.0,0.13333333333333333,0.4857142857142857,0.5833333333333333,0.33333333333333304,0.3256907257847807,0.0
1507,,,,,,,,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,
1508,378.0,6.0,0.0,0.24817466115342043,0.11650871021121652,0.0833875127059887,0.062009268511180785,0.0,0.0,0.1319103259092256,0.025685623244476465,0.5207336793769805,0.0,0.0,0.0,0.0,0.26666666666666666,0.4342857142857143,0.75,0.25,0.32273863382142653,0.0
1509,378.0,6.0,1.0,0.38227932365762674,0.09269895797701046,0.151697960607909,0.17992333666402516,0.0,0.0,0.027870221107344988,0.019272128166534647,0.288467125407564,0.37707817278332856,0.0,0.006842735296027384,0.0,0.13333333333333333,0.4857142857142857,0.5833333333333333,0.33333333333333304,0.3256907257847807,0.0
1510,,,,,,,,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,
1511,378.0,6.0,3.0,0.39339749291058507,0.14463056119974552,0.2431841705165417,0.4747639802914928,0.6699752861987268,0.0,0.028748956405649465,0.02373905550064921,0.7101394149666432,0.1946937473331386,0.0,0.006764485038384248,0.0,0.06666666666666667,0.5714285714285714,0.5,0.08333333333333326,0.9084872166218628,0.0
1512,379.0,5.0,0.0,0.38227932365762674,0.09269895797701046,0.151697960607909,0.17992333666402516,0.0,0.0,0.027870221107344988,0.019272128166534647,0.288467125407564,0.37707817278332856,0.0,0.006842735296027384,0.0,0.13333333333333333,0.4857142857142857,0.5833333333333333,0.33333333333333304,0.3256907257847807,0.0
1513,,,,,,,,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,
1514,379.0,5.0,2.0,0.39339749291058507,0.14463056119974552,0.2431841705165417,0.4747639802914928,0.6699752861987268,0.0,0.028748956405649465,0.02373905550064921,0.7101394149666432,0.1946937473331386,0.0,0.006764485038384248,0.0,0.06666666666666667,0.5714285714285714,0.5,0.08333333333333326,0.9084872166218628,0.0
1515,379.0,5.0,3.0,0.26679602536005187,0.155344836674304,0.09289191104059367,0.0816826310167798,0.14024477151162948,0.0,0.05413147942243547,0.02515243982832654,0.31062390799307854,0.0008122299988362786,0.0,0.03774992216596713,0.0,0.06666666666666667,0.4342857142857143,0.35,0.11666666666666647,0.28881105487559067,0.1
1516,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1517,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,
1518,380.0,7.0,2.0,0.0,0.11264807314958593,0.3172991371810124,0.11560658787857904,0.0,0.0,0.0,0.6103262491838761,0.07957689524239506,0.0,0.0,0.0,0.0,0.0,0.6399999999999999,0.45,0.583333333333333,0.24579416775240162,0.30000000000000004
1519,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1520,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,
1521,381.0,7.0,1.0,0.0,0.11264807314958593,0.3172991371810124,0.11560658787857904,0.0,0.0,0.0,0.6103262491838761,0.07957689524239506,0.0,0.0,0.0,0.0,0.0,0.6399999999999999,0.45,0.583333333333333,0.24579416775240162,0.30000000000000004
1522,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1523,381.0,7.0,3.0,0.0,0.056632858868487436,0.0980668542222911,0.0,0.0,0.0,0.0,0.3699443822719416,0.06006310914570008,0.18694589645729973,0.0,0.020841206918654695,0.0,0.0,0.5714285714285714,0.65,0.44999999999999973,0.1668886586310581,0.0
1524,382.0,8.0,0.0,0.0,0.11264807314958593,0.3172991371810124,0.11560658787857904,0.0,0.0,0.0,0.6103262491838761,0.07957689524239506,0.0,0.0,0.0,0.0,0.0,0.6399999999999999,0.45,0.583333333333333,0.24579416775240162,0.30000000000000004
1525,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1526,382.0,8.0,2.0,0.0,0.056632858868487436,0.0980668542222911,0.0,0.0,0.0,0.0,0.3699443822719416,0.06006310914570008,0.18694589645729973,0.0,0.020841206918654695,0.0,0.0,0.5714285714285714,0.65,0.44999999999999973,0.1668886586310581,0.0
1527,382.0,8.0,3.0,0.0,0.03068097934766761,0.568254610141335,0.4245474279020087,0.0,0.0,0.0,0.517443694038155,0.05868753424678752,0.0,0.0,0.0,0.0,0.0,0.5028571428571429,0.65,0.583333333333333,0.14577566414923804,0.0
1528,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1529,383.0,6.0,1.0,0.0,0.056632858868487436,0.0980668542222911,0.0,0.0,0.0,0.0,0.3699443822719416,0.06006310914570008,0.18694589645729973,0.0,0.020841206918654695,0.0,0.0,0.5714285714285714,0.65,0.44999999999999973,0.1668886586310581,0.0
1530,383.0,6.0,2.0,0.0,0.03068097934766761,0.568254610141335,0.4245474279020087,0.0,0.0,0.0,0.517443694038155,0.05868753424678752,0.0,0.0,0.0,0.0,0.0,0.5028571428571429,0.65,0.583333333333333,0.14577566414923804,0.0
1531,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1532,384.0,6.0,0.0,0.0,0.056632858868487436,0.0980668542222911,0.0,0.0,0.0,0.0,0.3699443822719416,0.06006310914570008,0.18694589645729973,0.0,0.020841206918654695,0.0,0.0,0.5714285714285714,0.65,0.44999999999999973,0.1668886586310581,0.0
1533,384.0,6.0,1.0,0.0,0.03068097934766761,0.568254610141335,0.4245474279020087,0.0,0.0,0.0,0.517443694038155,0.05868753424678752,0.0,0.0,0.0,0.0,0.0,0.5028571428571429,0.65,0.583333333333333,0.14577566414923804,0.0
1534,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1535,384.0,6.0,3.0,0.5255646336035983,0.02549358084108613,0.7396297782583989,0.11555559383936877,0.0,0.0,0.0,0.3306285657629796,0.07007489475824,0.0,0.0,0.0,0.0,0.0,0.8457142857142856,0.35,0.3833333333333333,0.45691053572914053,0.0
1536,385.0,8.0,0.0,0.0,0.03068097934766761,0.568254610141335,0.4245474279020087,0.0,0.0,0.0,0.517443694038155,0.05868753424678752,0.0,0.0,0.0,0.0,0.0,0.5028571428571429,0.65,0.583333333333333,0.14577566414923804,0.0
1537,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1538,385.0,8.0,2.0,0.5255646336035983,0.02549358084108613,0.7396297782583989,0.11555559383936877,0.0,0.0,0.0,0.3306285657629796,0.07007489475824,0.0,0.0,0.0,0.0,0.0,0.8457142857142856,0.35,0.3833333333333333,0.45691053572914053,0.0
1539,,,,,,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1540,,,,,,,,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1541,386.0,7.0,1.0,0.5255646336035983,0.02549358084108613,0.7396297782583989,0.11555559383936877,0.0,0.0,0.0,0.3306285657629796,0.07007489475824,0.0,0.0,0.0,0.0,0.0,0.8457142857142856,0.35,0.3833333333333333,0.45691053572914053,0.0
1542,,,,,,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1543,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1544,387.0,9.0,0.0,0.5255646336035983,0.02549358084108613,0.7396297782583989,0.11555559383936877,0.0,0.0,0.0,0.3306285657629796,0.07007489475824,0.0,0.0,0.0,0.0,0.0,0.8457142857142856,0.35,0.3833333333333333,0.45691053572914053,0.0
1545,,,,,,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1546,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1547,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1548,,,,,,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1549,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1550,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1551,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
1552,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1553,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1554,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
1555,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
1556,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1557,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
1558,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
1559,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,0.583333333333333,0.24791388899974373,
1560,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
1561,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
1562,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,0.583333333333333,0.24791388899974373,
1563,391.0,8.0,3.0,0.15524898314652172,0.000977303187954728,0.7019584176776551,0.12641077765909794,0.0,0.0,0.0,0.27686775047227075,0.04968517951829809,0.22927447911595178,0.0,0.0,0.0,0.0,0.16000000000000003,0.75,0.7166666666666668,0.45423756238379337,0.1
1564,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,0.65,0.583333333333333,0.24791388899974373,
1565,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,0.583333333333333,0.24791388899974373,
1566,392.0,7.0,2.0,0.15524898314652172,0.000977303187954728,0.7019584176776551,0.12641077765909794,0.0,0.0,0.0,0.27686775047227075,0.04968517951829809,0.22927447911595178,0.0,0.0,0.0,0.0,0.16000000000000003,0.75,0.7166666666666668,0.45423756238379337,0.1
1567,392.0,7.0,3.0,0.6572432567204977,0.09310289158236768,0.4892422468110165,0.3222139337766599,0.0,0.0,0.02567569127305046,0.09524100839697959,0.42096901140130194,0.20821508103696282,0.0,0.0,0.0,0.0,0.2285714285714286,0.85,0.7833333333333332,0.6443833855913673,0.0
1568,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,0.583333333333333,0.24791388899974373,
1569,393.0,6.0,1.0,0.15524898314652172,0.000977303187954728,0.7019584176776551,0.12641077765909794,0.0,0.0,0.0,0.27686775047227075,0.04968517951829809,0.22927447911595178,0.0,0.0,0.0,0.0,0.16000000000000003,0.75,0.7166666666666668,0.45423756238379337,0.1
1570,393.0,6.0,2.0,0.6572432567204977,0.09310289158236768,0.4892422468110165,0.3222139337766599,0.0,0.0,0.02567569127305046,0.09524100839697959,0.42096901140130194,0.20821508103696282,0.0,0.0,0.0,0.0,0.2285714285714286,0.85,0.7833333333333332,0.6443833855913673,0.0
1571,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1572,394.0,7.0,0.0,0.15524898314652172,0.000977303187954728,0.7019584176776551,0.12641077765909794,0.0,0.0,0.0,0.27686775047227075,0.04968517951829809,0.22927447911595178,0.0,0.0,0.0,0.0,0.16000000000000003,0.75,0.7166666666666668,0.45423756238379337,0.1
1573,394.0,7.0,1.0,0.6572432567204977,0.09310289158236768,0.4892422468110165,0.3222139337766599,0.0,0.0,0.02567569127305046,0.09524100839697959,0.42096901140130194,0.20821508103696282,0.0,0.0,0.0,0.0,0.2285714285714286,0.85,0.7833333333333332,0.6443833855913673,0.0
1574,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1575,394.0,7.0,3.0,0.20222781383828795,0.0015053501629077564,0.7055376374521828,0.07429383592323328,0.0,0.0,0.0,0.7937091740245276,0.013366368911781959,0.0,0.0,0.0,0.0,0.0,0.3657142857142857,0.65,0.31666666666666643,0.5048830381896263,0.0
1576,395.0,8.0,0.0,0.6572432567204977,0.09310289158236768,0.4892422468110165,0.3222139337766599,0.0,0.0,0.02567569127305046,0.09524100839697959,0.42096901140130194,0.20821508103696282,0.0,0.0,0.0,0.0,0.2285714285714286,0.85,0.7833333333333332,0.6443833855913673,0.0
1577,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1578,395.0,8.0,2.0,0.20222781383828795,0.0015053501629077564,0.7055376374521828,0.07429383592323328,0.0,0.0,0.0,0.7937091740245276,0.013366368911781959,0.0,0.0,0.0,0.0,0.0,0.3657142857142857,0.65,0.31666666666666643,0.5048830381896263,0.0
1579,395.0,8.0,3.0,0.45786283577017395,0.029948263857414847,0.26232435015183436,0.19617872032525926,0.0,0.0,0.0,0.039316343891173625,0.1023514754406789,0.0,0.0,0.0,0.0,0.06666666666666667,0.16000000000000003,0.55,0.583333333333333,0.28935486668436017,0.0
1580,,,,0.24682798624161675,0.037556341735549295,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,0.5714285714285714,0.65,0.583333333333333,0.24791388899974373,
1581,396.0,7.0,1.0,0.20222781383828795,0.0015053501629077564,0.7055376374521828,0.07429383592323328,0.0,0.0,0.0,0.7937091740245276,0.013366368911781959,0.0,0.0,0.0,0.0,0.0,0.3657142857142857,0.65,0.31666666666666643,0.5048830381896263,0.0
1582,396.0,7.0,2.0,0.45786283577017395,0.029948263857414847,0.26232435015183436,0.19617872032525926,0.0,0.0,0.0,0.039316343891173625,0.1023514754406789,0.0,0.0,0.0,0.0,0.06666666666666667,0.16000000000000003,0.55,0.583333333333333,0.28935486668436017,0.0
1583,396.0,7.0,3.0,0.6874335268253943,0.177321725011529,0.4098864522715633,0.12170812803638492,0.0,0.0,0.0,0.07180150599264407,0.5808542449680896,0.0,0.018531769531078646,0.0,0.0,0.2,0.05714285714285716,0.75,0.75,0.3974534918419716,0.30000000000000004
1584,397.0,8.0,0.0,0.20222781383828795,0.0015053501629077564,0.7055376374521828,0.07429383592323328,0.0,0.0,0.0,0.7937091740245276,0.013366368911781959,0.0,0.0,0.0,0.0,0.0,0.3657142857142857,0.65,0.31666666666666643,0.5048830381896263,0.0
1585,397.0,8.0,1.0,0.45786283577017395,0.029948263857414847,0.26232435015183436,0.19617872032525926,0.0,0.0,0.0,0.039316343891173625,0.1023514754406789,0.0,0.0,0.0,0.0,0.06666666666666667,0.16000000000000003,0.55,0.583333333333333,0.28935486668436017,0.0
1586,397.0,8.0,2.0,0.6874335268253943,0.177321725011529,0.4098864522715633,0.12170812803638492,0.0,0.0,0.0,0.07180150599264407,0.5808542449680896,0.0,0.018531769531078646,0.0,0.0,0.2,0.05714285714285716,0.75,0.75,0.3974534918419716,0.30000000000000004
1587,,,,,,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1588,398.0,8.0,0.0,0.45786283577017395,0.029948263857414847,0.26232435015183436,0.19617872032525926,0.0,0.0,0.0,0.039316343891173625,0.1023514754406789,0.0,0.0,0.0,0.0,0.06666666666666667,0.16000000000000003,0.55,0.583333333333333,0.28935486668436017,0.0
1589,398.0,8.0,1.0,0.6874335268253943,0.177321725011529,0.4098864522715633,0.12170812803638492,0.0,0.0,0.0,0.07180150599264407,0.5808542449680896,0.0,0.018531769531078646,0.0,0.0,0.2,0.05714285714285716,0.75,0.75,0.3974534918419716,0.30000000000000004
1590,,,,,,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
1591,,,,,,0.19384967354231084,0.03521827516107914,0.0,0.0,0.0,0.030985814473266468,0.05794721921366064,0.0,0.0,0.0,0.0,,,,,0.24791388899974373,
